Gender,Education,Marital Status,Home Status,Employment Type,Region,Industry,Has Mortgage,Prior Default,Age,Annual Income($),Employment Years,Months At Address,Credit Score,Num Credit Cards,Credit Utilization(%),Num Late Payments,Num Inquiries 6M,Monthly Debt($),Savings Balance($),Approved
Female,Masters,Married,Rent,Unemployed,Urban,Tech,No,No,63,31398.0,0.0,139.0,657.0,4,19.0,1,3,156.0,3605.0,0
Male,Bachelors,Married,Rent,Salaried,Urban,Manufacturing,No,No,34,91573.0,17.0,103.0,850.0,2,33.9,1,2,3591.0,5635.0,1
Male,Bachelors,Married,Own,Salaried,Suburban,Manufacturing,Yes,No,53,51347.0,36.0,272.0,644.0,2,36.7,2,2,1521.0,8592.0,0
Female,Masters,Divorced,Rent,Retired,Urban,Other,No,Yes,20,17723.0,26.0,129.0,687.0,0,64.6,0,3,1420.0,21109.0,0
Male,Bachelors,Married,Mortgage,Self-Employed,Urban,Other,Yes,No,67,51317.0,31.0,42.0,826.0,4,14.9,0,0,,982.0,1
Male,Bachelors,Married,Rent,Retired,Urban,Other,No,No,26,135524.0,11.0,16.0,752.0,3,35.3,0,1,322.0,2470.0,1
Female,Bachelors,Single,Rent,Retired,Suburban,Tech,No,No,44,,37.0,125.0,729.0,1,22.6,1,1,1446.0,30937.0,1
Female,Bachelors,Married,Mortgage,Salaried,Urban,Other,Yes,No,30,39628.0,29.0,167.0,750.0,3,19.6,0,1,2382.0,,0
Female,High School,Single,Rent,Self-Employed,Urban,Tech,No,No,23,92582.0,13.0,266.0,700.0,0,27.7,3,2,165.0,2873.0,0
Female,Bachelors,Married,Rent,Salaried,Urban,Finance,Yes,No,72,92535.0,13.0,133.0,564.0,0,28.4,3,0,1446.0,,0
Female,Bachelors,Single,Own,Retired,Suburban,Other,Yes,No,45,43674.0,29.0,99.0,555.0,2,85.9,1,0,1284.0,7564.0,0
Male,Bachelors,Single,Mortgage,Salaried,Suburban,Tech,No,No,47,,14.0,58.0,748.0,1,26.9,1,0,1090.0,592.0,1
Female,Bachelors,Single,Living with Parents,Self-Employed,Urban,Retail,No,Yes,22,51196.0,2.0,77.0,637.0,0,23.5,1,3,2258.0,2134.0,0
Male,Bachelors,Married,Own,Salaried,Urban,Other,No,No,52,39714.0,34.0,151.0,742.0,3,70.0,1,1,607.0,11750.0,1
Female,Bachelors,Single,Rent,Salaried,Suburban,Finance,No,No,67,77616.0,28.0,47.0,702.0,0,47.0,2,2,1829.0,7952.0,1
Male,High School,Single,Mortgage,Salaried,Urban,Retail,No,No,28,56604.0,29.0,202.0,596.0,3,34.6,1,2,1997.0,924.0,0
Male,Bachelors,Single,Mortgage,Self-Employed,Urban,Other,Yes,No,46,160857.0,16.0,254.0,518.0,3,10.8,0,5,1728.0,2474.0,0
Female,Masters,Married,Mortgage,Salaried,Urban,Tech,No,No,57,83125.0,7.0,192.0,648.0,2,40.2,2,0,1053.0,1942.0,0
Male,Bachelors,Divorced,Mortgage,,Urban,Other,No,No,40,44721.0,31.0,58.0,725.0,2,38.7,0,2,475.0,,1
Female,Bachelors,Married,Rent,Salaried,Suburban,Manufacturing,Yes,No,35,52140.0,33.0,16.0,736.0,4,68.6,1,1,1040.0,7881.0,1
Male,High School,Married,Living with Parents,Salaried,Urban,Finance,Yes,No,49,36870.0,13.0,66.0,706.0,1,59.1,0,0,2126.0,2772.0,0
Female,Bachelors,Married,Rent,Unemployed,Urban,Manufacturing,No,No,49,100785.0,0.0,108.0,649.0,5,57.7,0,2,1185.0,954.0,0
Female,Bachelors,Single,Rent,Contract,Urban,Healthcare,Yes,No,63,37410.0,29.0,10.0,798.0,2,55.9,1,1,1722.0,794.0,0
Female,Bachelors,Single,Living with Parents,Salaried,Urban,Manufacturing,No,No,46,44786.0,34.0,54.0,645.0,2,64.4,0,1,1607.0,5848.0,0
Male,Bachelors,Single,Rent,Salaried,Urban,Finance,No,No,56,89927.0,12.0,34.0,703.0,1,29.3,0,0,0.0,1291.0,1
Female,PhD,Married,Own,Salaried,Urban,Other,Yes,No,44,37146.0,4.0,16.0,631.0,1,68.6,1,0,0.0,7418.0,0
Male,Bachelors,Single,Mortgage,Salaried,Urban,Healthcare,Yes,No,72,40235.0,35.0,113.0,704.0,1,10.8,1,1,2007.0,,0
Female,High School,Single,Mortgage,Self-Employed,Rural,Tech,No,No,38,63440.0,39.0,289.0,600.0,2,73.5,2,0,,4559.0,0
Female,Bachelors,Single,Rent,Salaried,Rural,Other,Yes,No,73,25402.0,22.0,44.0,850.0,6,31.7,0,3,3697.0,1477.0,0
Male,Bachelors,Single,Mortgage,Self-Employed,Suburban,Manufacturing,No,No,69,148477.0,23.0,268.0,691.0,4,41.0,1,2,670.0,7723.0,1
Female,Masters,Married,Living with Parents,Salaried,Suburban,Retail,No,No,70,96247.0,21.0,115.0,690.0,1,22.2,0,0,913.0,2771.0,1
Male,Bachelors,Single,,Salaried,Rural,Tech,No,No,60,23392.0,29.0,244.0,732.0,3,41.6,0,0,1896.0,3815.0,0
Female,Bachelors,Single,Rent,Salaried,Suburban,Manufacturing,No,Yes,19,97637.0,38.0,43.0,585.0,3,52.4,1,1,1790.0,1418.0,0
Female,Masters,Married,Mortgage,Salaried,Suburban,Retail,No,No,46,39880.0,21.0,51.0,574.0,1,64.3,0,2,984.0,,0
Female,Bachelors,Married,Mortgage,Salaried,Suburban,Other,No,No,41,68008.0,30.0,82.0,673.0,2,65.3,0,1,3205.0,34009.0,0
Female,Bachelors,Single,Living with Parents,Unemployed,Suburban,Tech,Yes,No,70,39334.0,0.0,113.0,640.0,1,31.4,0,1,936.0,15148.0,0
Male,High School,Married,Mortgage,Self-Employed,Suburban,Other,No,No,74,61777.0,12.0,268.0,729.0,2,42.0,1,1,662.0,15170.0,1
Female,High School,Married,Rent,Self-Employed,Rural,Finance,No,Yes,61,68172.0,6.0,71.0,772.0,4,16.4,2,2,1101.0,2081.0,0
Female,Masters,Married,Own,Salaried,Urban,Other,No,No,29,53254.0,8.0,121.0,660.0,3,62.3,3,1,1294.0,6737.0,0
Male,High School,Married,Mortgage,Salaried,Rural,Other,No,Yes,53,58473.0,6.0,41.0,652.0,1,71.5,1,2,767.0,6836.0,0
Female,Bachelors,Single,Living with Parents,Salaried,Urban,Retail,No,No,33,70856.0,18.0,171.0,655.0,1,55.9,2,0,2582.0,7876.0,0
Female,Masters,Married,Rent,Salaried,Urban,Healthcare,No,No,30,29752.0,9.0,45.0,791.0,2,39.8,0,0,950.0,1866.0,1
Female,Masters,Married,Own,Self-Employed,Urban,Finance,No,No,20,98447.0,36.0,277.0,764.0,3,35.3,2,1,1189.0,5580.0,1
Female,High School,Married,Mortgage,Unemployed,Rural,Manufacturing,Yes,No,27,,0.0,282.0,655.0,1,5.3,0,2,2531.0,3330.0,0
Male,High School,Single,Rent,Contract,Urban,Other,Yes,No,66,60899.0,36.0,11.0,812.0,1,36.2,2,3,680.0,5743.0,1
Female,Bachelors,Married,Own,Salaried,Suburban,Other,No,Yes,42,17963.0,21.0,234.0,740.0,1,46.5,1,1,1643.0,4853.0,0
Female,High School,Married,Rent,Salaried,Suburban,Tech,Yes,No,33,82317.0,19.0,206.0,554.0,0,56.6,1,0,810.0,,0
Male,Bachelors,Married,Rent,Salaried,Urban,Other,No,No,67,85871.0,29.0,156.0,728.0,0,29.7,0,0,1016.0,18259.0,1
Female,Bachelors,Married,Mortgage,Unemployed,Suburban,Other,No,No,44,47913.0,0.0,149.0,674.0,0,59.6,0,0,1099.0,2711.0,0
Male,Bachelors,Divorced,Mortgage,Salaried,Suburban,Healthcare,Yes,No,21,74046.0,22.0,278.0,611.0,5,13.7,0,0,1329.0,,0
Male,Masters,Single,Mortgage,Salaried,Rural,Other,Yes,No,69,28642.0,11.0,228.0,759.0,2,27.3,1,2,1909.0,683.0,0
Male,High School,Married,Mortgage,Salaried,Suburban,Retail,No,No,25,19684.0,25.0,202.0,684.0,3,64.8,1,1,431.0,1868.0,0
Female,High School,Single,Rent,Salaried,Suburban,Other,No,Yes,34,60479.0,37.0,233.0,784.0,1,54.4,0,2,0.0,9394.0,0
Female,High School,Married,Own,Salaried,Suburban,Tech,No,No,39,37234.0,,217.0,712.0,1,30.2,1,0,1471.0,,1
Female,Masters,Single,Mortgage,Self-Employed,Urban,Manufacturing,No,Yes,23,106386.0,17.0,228.0,613.0,6,54.3,0,2,1292.0,47597.0,0
Male,High School,Married,Mortgage,Self-Employed,Urban,Other,No,No,52,,10.0,239.0,722.0,1,57.8,1,1,1606.0,1475.0,0
Female,High School,Single,Rent,Salaried,Suburban,Retail,No,No,33,,31.0,69.0,826.0,1,42.2,0,1,1789.0,959.0,1
Female,Bachelors,Married,Living with Parents,Retired,Rural,Other,No,No,57,32838.0,25.0,288.0,776.0,3,42.4,1,0,1867.0,2019.0,1
Male,Bachelors,Married,Living with Parents,Unemployed,Urban,Finance,No,No,60,20642.0,0.0,101.0,774.0,0,26.8,1,0,0.0,9745.0,0
Female,Masters,Single,Rent,Salaried,Urban,Manufacturing,No,No,31,62531.0,0.0,205.0,800.0,1,67.9,1,1,1464.0,18962.0,1
Male,Masters,Married,Living with Parents,Salaried,Rural,Retail,No,No,63,54739.0,31.0,166.0,647.0,2,81.0,0,2,1361.0,896.0,0
Male,Masters,Single,Mortgage,Salaried,Suburban,Finance,No,No,26,,19.0,51.0,633.0,0,29.4,0,1,1756.0,1468.0,0
Male,Masters,Divorced,Mortgage,Salaried,Rural,Finance,Yes,No,48,57351.0,,5.0,618.0,2,69.3,2,1,1251.0,,0
Female,High School,Married,Rent,Self-Employed,Suburban,Tech,No,No,61,,34.0,241.0,809.0,3,84.0,2,2,703.0,1039.0,0
Female,Masters,Divorced,Living with Parents,Salaried,Suburban,Retail,No,No,36,33632.0,0.0,91.0,771.0,2,57.8,1,3,1935.0,4731.0,0
Male,High School,Married,,Salaried,Suburban,Healthcare,Yes,No,61,28916.0,39.0,66.0,758.0,1,46.4,0,1,1214.0,23984.0,0
Female,High School,Single,Living with Parents,Salaried,Urban,Manufacturing,Yes,Yes,65,,3.0,70.0,850.0,5,56.3,2,2,1378.0,,0
Male,Masters,Married,Mortgage,,Urban,Finance,Yes,No,32,40349.0,4.0,181.0,552.0,4,43.6,0,3,816.0,21504.0,0
Female,High School,Married,Mortgage,Salaried,Urban,Finance,Yes,No,35,59908.0,18.0,261.0,679.0,3,40.9,2,2,3184.0,7862.0,0
Male,High School,Single,Mortgage,Contract,Suburban,Manufacturing,No,No,64,64767.0,3.0,42.0,492.0,1,13.9,2,0,1251.0,,0
Female,Bachelors,Single,Own,Salaried,Rural,Retail,Yes,No,49,71291.0,20.0,72.0,771.0,2,16.6,1,1,1809.0,7748.0,1
Female,Masters,Married,Rent,Salaried,Rural,Healthcare,Yes,No,48,45311.0,0.0,46.0,737.0,0,53.9,0,1,1404.0,618.0,0
Female,High School,Single,Own,Salaried,Urban,Manufacturing,Yes,Yes,19,,27.0,91.0,833.0,2,47.2,1,5,1439.0,1514.0,0
Female,Masters,Single,Mortgage,Self-Employed,Rural,Healthcare,No,No,56,72401.0,18.0,90.0,723.0,3,49.3,0,1,638.0,8510.0,1
Male,PhD,Single,Mortgage,Self-Employed,Rural,Healthcare,No,No,60,29288.0,38.0,213.0,762.0,0,35.1,1,0,1117.0,4085.0,1
Male,Bachelors,Married,Mortgage,Salaried,Suburban,Retail,No,No,30,66526.0,25.0,13.0,719.0,3,29.8,2,3,1212.0,3474.0,1
Male,High School,Single,Mortgage,Self-Employed,Urban,Other,Yes,No,45,194043.0,25.0,283.0,733.0,1,70.7,0,2,1293.0,,1
Male,High School,Single,Own,Salaried,Urban,Retail,Yes,No,27,29787.0,26.0,281.0,732.0,3,23.3,0,2,1399.0,29189.0,1
Male,High School,Married,Own,Salaried,Urban,Finance,Yes,No,34,49787.0,14.0,159.0,,0,78.4,1,0,1550.0,13764.0,0
Male,Bachelors,Single,Rent,Contract,Urban,Tech,No,No,61,85887.0,16.0,158.0,,2,39.3,1,0,0.0,556.0,1
Female,Bachelors,Married,Mortgage,Salaried,Suburban,Tech,No,No,19,69376.0,8.0,46.0,724.0,2,46.6,0,2,922.0,1956.0,1
Female,High School,Single,Living with Parents,Self-Employed,Suburban,Other,No,No,50,,15.0,,609.0,2,3.0,1,2,,292.0,0
Female,Bachelors,Married,Rent,Contract,Suburban,Other,No,No,63,66334.0,10.0,61.0,725.0,1,82.5,1,1,2627.0,,0
Male,High School,Married,Rent,Contract,Rural,Manufacturing,No,No,65,94190.0,9.0,79.0,628.0,2,52.8,1,0,0.0,1078.0,0
Female,Masters,Single,Own,Retired,Urban,Healthcare,No,No,46,91235.0,24.0,,488.0,3,22.6,1,0,2418.0,3686.0,0
Female,Masters,Married,Rent,Salaried,Rural,Other,No,No,54,58172.0,18.0,231.0,636.0,1,12.9,1,0,1613.0,1296.0,0
Male,Bachelors,Married,Rent,Salaried,Urban,Other,Yes,No,39,39832.0,11.0,66.0,702.0,0,41.5,1,1,703.0,2933.0,1
Female,High School,Single,Mortgage,Contract,Suburban,Healthcare,Yes,No,36,28077.0,17.0,139.0,673.0,1,43.3,0,0,759.0,,0
Female,High School,Married,Mortgage,Contract,Urban,Other,Yes,No,63,138335.0,0.0,116.0,,4,40.7,0,1,2397.0,7538.0,1
Male,Bachelors,Single,Living with Parents,Salaried,Suburban,Retail,No,No,34,41676.0,7.0,239.0,689.0,4,44.8,0,1,1426.0,,0
Female,PhD,Single,Mortgage,Salaried,Suburban,Retail,No,No,41,152749.0,38.0,,720.0,2,37.7,1,0,0.0,2081.0,1
Female,Bachelors,Single,Own,Salaried,Suburban,Retail,Yes,No,70,231179.0,0.0,195.0,490.0,4,31.4,1,1,1366.0,2517.0,0
Female,High School,Single,Mortgage,Contract,Urban,Other,No,No,40,55972.0,24.0,,518.0,2,73.9,0,3,2463.0,4246.0,0
Female,Bachelors,Married,Mortgage,Salaried,Urban,Tech,No,No,35,36783.0,11.0,262.0,662.0,2,63.4,1,0,1980.0,6258.0,0
Female,High School,Married,Rent,Unemployed,Rural,Healthcare,No,No,56,97634.0,0.0,75.0,631.0,1,24.5,2,3,583.0,,0
Male,Bachelors,Married,Mortgage,Unemployed,Suburban,Tech,Yes,No,41,29713.0,0.0,180.0,769.0,2,36.8,0,2,0.0,11955.0,1
Female,Bachelors,Divorced,Mortgage,Salaried,Rural,Healthcare,No,No,69,39631.0,18.0,289.0,724.0,4,51.6,0,1,1704.0,4325.0,0
Female,Bachelors,Married,Rent,Salaried,Suburban,Tech,Yes,No,55,52734.0,23.0,181.0,569.0,1,66.8,1,2,2048.0,3059.0,0
Male,High School,Single,Own,Retired,Urban,Retail,Yes,No,62,51245.0,39.0,237.0,727.0,3,64.4,0,1,1647.0,3970.0,1
Female,High School,Single,Rent,Salaried,Urban,Other,Yes,No,23,87287.0,15.0,290.0,704.0,2,50.9,1,0,251.0,4689.0,1
Female,Masters,Married,,Salaried,Urban,Manufacturing,Yes,No,19,,8.0,299.0,661.0,4,22.8,0,4,0.0,9866.0,1
Female,Bachelors,Single,Mortgage,Self-Employed,Suburban,Healthcare,No,No,66,61144.0,33.0,157.0,504.0,2,68.9,2,0,1394.0,12788.0,0
Female,High School,Married,Mortgage,Retired,Suburban,Other,No,No,38,76005.0,7.0,263.0,626.0,2,45.8,1,2,0.0,31283.0,0
Male,High School,Single,Mortgage,Self-Employed,Suburban,Finance,Yes,No,26,65300.0,19.0,167.0,704.0,3,40.5,1,1,2075.0,4736.0,0
Male,High School,Married,Own,Salaried,Urban,Other,No,No,65,,,253.0,677.0,4,29.0,0,1,2029.0,,1
Male,Masters,Single,Rent,Self-Employed,Suburban,Finance,No,No,74,33786.0,21.0,260.0,749.0,5,49.4,3,2,694.0,,0
Male,High School,Married,Living with Parents,Retired,Suburban,Other,Yes,No,36,78950.0,13.0,236.0,641.0,3,17.8,3,1,591.0,725.0,1
Female,Masters,Single,Mortgage,Unemployed,Urban,Retail,Yes,No,20,43603.0,0.0,39.0,672.0,5,58.9,0,3,2996.0,2620.0,0
Female,PhD,Married,Living with Parents,Unemployed,Suburban,Retail,No,No,58,48429.0,0.0,,654.0,3,42.8,1,2,1138.0,532.0,0
Female,High School,Married,Rent,Salaried,Urban,Other,Yes,Yes,56,43777.0,30.0,151.0,791.0,2,14.3,2,1,227.0,,0
Male,Masters,Married,Living with Parents,Retired,Suburban,Other,Yes,No,40,34989.0,21.0,139.0,575.0,1,44.5,0,0,559.0,364.0,0
Male,High School,Single,Living with Parents,Contract,Urban,Manufacturing,Yes,No,74,27905.0,9.0,223.0,536.0,0,26.1,0,0,0.0,18446.0,0
Female,Bachelors,Single,,Self-Employed,Urban,Tech,No,No,48,48486.0,18.0,222.0,713.0,4,10.9,0,0,1576.0,,1
Male,PhD,Married,Rent,Retired,Suburban,Finance,No,No,61,76584.0,28.0,257.0,638.0,2,26.2,0,3,1577.0,10850.0,0
Female,Bachelors,Married,Mortgage,Unemployed,Rural,Tech,Yes,No,44,54692.0,0.0,188.0,601.0,1,54.6,0,2,55.0,,0
Female,High School,Married,Own,Salaried,Suburban,Other,No,No,33,50742.0,27.0,257.0,545.0,4,34.4,1,0,1411.0,992.0,0
Female,Bachelors,Single,Rent,Salaried,Rural,Retail,Yes,Yes,38,36587.0,5.0,150.0,669.0,2,84.6,0,1,1444.0,2514.0,0
Female,Bachelors,Divorced,Mortgage,Contract,Urban,Retail,No,No,40,20206.0,13.0,113.0,755.0,5,58.6,1,0,1730.0,9829.0,0
Female,High School,Married,Own,Unemployed,Rural,Healthcare,No,No,70,56561.0,0.0,260.0,727.0,4,52.6,0,2,1402.0,8973.0,0
Male,Bachelors,Single,Rent,Salaried,Rural,Retail,No,No,58,63532.0,,219.0,562.0,2,41.9,0,1,2356.0,1149.0,0
Female,Bachelors,Single,,Salaried,Urban,Tech,Yes,No,72,96122.0,20.0,211.0,439.0,3,32.4,1,4,489.0,2074.0,0
Female,Bachelors,Married,Mortgage,Unemployed,Rural,Manufacturing,No,Yes,52,112739.0,0.0,,744.0,3,26.6,3,3,1296.0,,0
Male,Bachelors,Married,Rent,Self-Employed,Urban,Finance,Yes,Yes,40,68090.0,7.0,109.0,764.0,5,38.1,2,0,,,0
Female,Masters,Single,Rent,Unemployed,Urban,Other,Yes,No,58,33567.0,0.0,47.0,791.0,1,27.7,1,3,1228.0,1581.0,0
Male,Bachelors,Married,Mortgage,Salaried,Rural,Retail,No,Yes,69,68498.0,0.0,40.0,614.0,0,59.9,0,2,1545.0,8564.0,0
Female,Bachelors,Married,Rent,Salaried,Urban,Manufacturing,Yes,Yes,61,62935.0,14.0,214.0,811.0,0,47.9,1,1,2135.0,9789.0,0
Male,Bachelors,Single,Mortgage,Salaried,Suburban,Other,Yes,No,25,41875.0,15.0,160.0,721.0,2,38.3,2,2,2268.0,1321.0,0
Female,Bachelors,Single,Own,Salaried,Suburban,Manufacturing,Yes,Yes,46,32827.0,34.0,208.0,533.0,1,15.7,3,2,0.0,16273.0,0
Male,Masters,Single,Rent,Self-Employed,Rural,Retail,Yes,Yes,57,36245.0,25.0,267.0,,0,66.9,2,1,2803.0,,0
Female,Bachelors,Divorced,Own,Salaried,Urban,Manufacturing,No,No,72,62666.0,15.0,64.0,651.0,4,21.6,2,1,1372.0,12253.0,1
Male,Masters,Married,Mortgage,Retired,Urban,Manufacturing,Yes,No,63,65571.0,13.0,70.0,705.0,3,36.7,2,1,640.0,3855.0,1
Female,High School,Married,Rent,Salaried,Suburban,Healthcare,No,No,46,60038.0,6.0,44.0,734.0,1,45.0,1,1,0.0,11846.0,1
Male,Bachelors,Single,Rent,Salaried,Rural,Retail,No,No,74,42301.0,11.0,142.0,664.0,5,52.2,0,2,1506.0,864.0,0
Female,Bachelors,Married,Rent,Salaried,Suburban,Retail,No,Yes,47,37276.0,31.0,152.0,832.0,4,82.4,2,2,0.0,16413.0,0
Female,High School,Single,Mortgage,Contract,Urban,Finance,Yes,No,74,26742.0,17.0,52.0,,2,35.8,1,3,0.0,3356.0,0
Male,Bachelors,Married,Mortgage,Self-Employed,Suburban,Other,No,No,24,68201.0,32.0,231.0,659.0,0,54.1,0,1,1228.0,,0
Female,High School,Married,Rent,Salaried,Urban,Other,Yes,No,62,14131.0,5.0,0.0,756.0,3,39.8,1,2,1180.0,1116.0,0
Male,Masters,Married,Mortgage,Salaried,Urban,Tech,No,No,30,91054.0,11.0,238.0,657.0,2,55.5,0,0,1326.0,3602.0,0
Female,Bachelors,Single,Mortgage,Unemployed,Rural,Finance,No,Yes,41,81995.0,0.0,179.0,836.0,4,80.4,0,1,2213.0,597.0,0
Female,High School,Married,Own,Salaried,Urban,Other,No,No,28,19155.0,23.0,59.0,700.0,3,4.7,1,0,830.0,869.0,0
Male,Bachelors,Single,Rent,Salaried,Urban,Retail,Yes,No,61,68026.0,28.0,110.0,616.0,1,42.6,1,1,2171.0,6076.0,0
Female,High School,Divorced,Rent,Self-Employed,Suburban,,Yes,No,53,33318.0,27.0,119.0,,2,9.6,1,2,1845.0,15883.0,0
Male,High School,Single,Rent,Self-Employed,Urban,Other,No,Yes,63,30447.0,7.0,226.0,712.0,3,17.1,0,0,482.0,7439.0,0
Male,Bachelors,Single,Rent,Unemployed,Urban,Retail,No,Yes,53,93128.0,0.0,126.0,495.0,5,72.7,1,0,2410.0,25130.0,0
Female,Masters,Married,Rent,Unemployed,Suburban,Other,No,No,41,85322.0,0.0,68.0,749.0,3,50.3,2,2,1078.0,,0
Male,Bachelors,Married,Rent,Self-Employed,Urban,Tech,Yes,No,22,36630.0,24.0,291.0,605.0,1,78.8,0,1,2563.0,3113.0,0
Male,Masters,Married,Living with Parents,Salaried,Urban,Other,No,No,72,84879.0,36.0,119.0,,3,22.3,1,2,194.0,3228.0,1
Male,Bachelors,Married,Own,Retired,Urban,,Yes,No,58,68922.0,22.0,,553.0,1,34.4,0,0,1098.0,4974.0,0
Female,Bachelors,Married,Mortgage,Salaried,Suburban,Finance,Yes,No,40,27834.0,27.0,95.0,728.0,0,64.4,0,0,1894.0,5443.0,0
Female,High School,Single,Living with Parents,Contract,Urban,Finance,No,No,26,55471.0,14.0,37.0,585.0,2,46.6,0,2,625.0,407.0,0
Male,High School,Married,Living with Parents,Self-Employed,Urban,Other,Yes,No,48,60544.0,,181.0,704.0,1,49.5,0,5,1884.0,746.0,0
Male,Masters,Single,Rent,,Urban,Manufacturing,Yes,No,29,114790.0,,138.0,631.0,3,42.4,2,2,1884.0,12735.0,0
Female,High School,Single,Mortgage,Self-Employed,Urban,Healthcare,No,No,47,29913.0,0.0,5.0,744.0,2,57.6,1,0,2550.0,3014.0,0
Female,High School,Single,Own,Salaried,Rural,Healthcare,Yes,No,40,54769.0,32.0,234.0,809.0,2,64.6,1,1,1196.0,1881.0,1
Male,Masters,Married,Own,Salaried,Urban,Tech,No,No,33,88024.0,39.0,,737.0,6,34.2,2,3,803.0,2672.0,1
Female,High School,Divorced,Rent,,Suburban,Other,No,No,69,49255.0,6.0,265.0,673.0,0,42.9,3,2,1795.0,2302.0,0
Female,Bachelors,Married,Mortgage,Self-Employed,Urban,Tech,No,No,26,158098.0,,89.0,773.0,3,47.8,0,2,0.0,46914.0,1
Male,Masters,Single,Mortgage,Salaried,Urban,Healthcare,Yes,Yes,29,36948.0,10.0,272.0,,1,49.8,0,0,748.0,1115.0,0
Male,Bachelors,Married,Rent,Salaried,Urban,Other,Yes,Yes,58,78409.0,29.0,231.0,684.0,3,71.1,1,0,2536.0,834.0,0
Female,Bachelors,Divorced,Own,Salaried,Urban,Other,No,Yes,57,81131.0,39.0,169.0,662.0,3,13.9,0,2,767.0,,0
Male,High School,Married,Mortgage,Self-Employed,Suburban,Healthcare,No,No,26,50268.0,27.0,36.0,688.0,1,72.8,1,1,1234.0,11020.0,0
Male,Bachelors,Married,Rent,Unemployed,Urban,Healthcare,No,Yes,26,,0.0,279.0,746.0,5,52.6,0,1,1257.0,2943.0,0
Female,Bachelors,Married,Mortgage,Salaried,Urban,Tech,No,No,41,29122.0,22.0,172.0,410.0,1,44.4,0,3,2210.0,26562.0,0
Male,Bachelors,Single,Mortgage,,Suburban,Tech,Yes,No,39,173116.0,7.0,200.0,604.0,3,50.6,1,2,1333.0,15422.0,0
Female,High School,Married,Mortgage,Salaried,Suburban,Other,Yes,No,34,91589.0,21.0,271.0,563.0,0,46.9,1,1,1705.0,13899.0,0
Male,Bachelors,Single,Own,Salaried,Urban,Finance,No,No,64,59042.0,10.0,10.0,491.0,6,62.3,0,1,0.0,10722.0,0
Female,Masters,Married,Mortgage,Self-Employed,Suburban,Tech,No,No,35,55322.0,24.0,114.0,796.0,2,70.9,0,1,,6433.0,1
Male,Masters,Divorced,Rent,Self-Employed,Suburban,Healthcare,No,No,62,55447.0,3.0,240.0,836.0,2,33.2,1,0,1485.0,5507.0,1
Female,High School,Single,Rent,Self-Employed,Rural,Other,No,No,32,125060.0,6.0,166.0,529.0,1,27.4,0,4,103.0,9651.0,0
Male,Masters,Married,Living with Parents,Salaried,Urban,Manufacturing,No,No,24,44502.0,4.0,215.0,585.0,1,16.8,0,1,1651.0,1764.0,0
Female,Bachelors,Single,Mortgage,Unemployed,Urban,Retail,Yes,No,52,87538.0,0.0,,644.0,0,56.9,0,2,2131.0,239.0,0
Female,Bachelors,Single,,Contract,Urban,Finance,No,Yes,34,60051.0,7.0,298.0,645.0,1,81.3,1,1,1032.0,928.0,0
Female,Bachelors,Single,Living with Parents,Contract,Rural,Retail,No,No,62,233367.0,21.0,235.0,758.0,2,41.0,0,0,2292.0,1681.0,1
Male,Bachelors,Single,Own,Salaried,Urban,Manufacturing,Yes,No,72,101336.0,1.0,,645.0,3,58.2,0,2,473.0,2318.0,1
Female,Bachelors,Single,Mortgage,Unemployed,Urban,Finance,No,Yes,20,,0.0,6.0,725.0,1,48.1,1,2,1073.0,7182.0,0
Male,Masters,Married,Rent,Self-Employed,Urban,Tech,No,No,73,16977.0,33.0,206.0,519.0,0,14.9,1,2,936.0,2245.0,0
Female,Masters,Single,Mortgage,Salaried,Urban,Finance,No,Yes,66,12189.0,28.0,128.0,645.0,1,46.2,1,1,1963.0,6282.0,0
Female,Masters,Married,Living with Parents,Salaried,Suburban,Healthcare,No,Yes,61,30551.0,22.0,206.0,842.0,2,33.2,0,0,2058.0,1216.0,0
Male,High School,Married,Mortgage,Contract,Urban,Finance,No,No,65,79162.0,1.0,200.0,754.0,0,74.0,2,3,929.0,52025.0,0
Female,Bachelors,Single,Mortgage,Unemployed,Urban,Tech,Yes,No,54,52605.0,0.0,256.0,728.0,3,69.2,0,0,2971.0,364.0,0
Female,Masters,Single,Rent,Contract,Suburban,Manufacturing,Yes,No,51,35697.0,29.0,128.0,675.0,2,32.6,0,1,2048.0,5463.0,0
Male,Bachelors,Married,Rent,,Suburban,Manufacturing,No,No,70,19512.0,27.0,266.0,745.0,2,47.4,1,2,1099.0,,0
Male,High School,Single,Living with Parents,Salaried,Suburban,Healthcare,Yes,No,68,,12.0,56.0,748.0,1,62.8,0,0,817.0,1847.0,1
Female,Masters,Married,Rent,Self-Employed,Rural,Retail,No,No,50,,38.0,122.0,676.0,0,20.4,1,2,837.0,2322.0,0
Male,High School,Married,Living with Parents,Salaried,Suburban,Other,No,No,54,49967.0,28.0,42.0,541.0,5,38.7,1,1,34.0,2896.0,0
Male,PhD,Married,Own,Salaried,Rural,Retail,No,No,48,62094.0,7.0,43.0,833.0,3,44.6,2,0,1398.0,12379.0,1
Male,Bachelors,Married,Rent,Contract,Urban,Tech,Yes,Yes,53,40938.0,32.0,54.0,522.0,0,38.5,4,1,0.0,5413.0,0
Male,Masters,Single,Rent,Salaried,Suburban,Manufacturing,No,No,38,70692.0,2.0,,588.0,1,34.8,0,3,1449.0,2579.0,0
